hora,temperature,dew,Humedad,VV,presion,precip.rate.,precip.acum,uv,solar,dv,datetime,elevation,lat,lon
18.0,26.9,13.57,44.0,3.31,981.94,0.0,0.0,0.0,51.92,146.25,2019-03-02 18:01:00,435.0,64.17,31.40
19.0,25.41,13.59,48.0,2.71,981.94,0.0,0.0,0.0,15.09,115.57,2019-03-02 19:03:00,435.0,64.17,31.40
20.0,24.14,13.38,50.82,1.18,981.94,0.0,0.0,0.0,0.0,133.98,2019-03-02 20:04:00,435.0,64.17,31.40
21.0,23.89,12.78,51.0,0.25,981.94,0.0,0.0,0.0,0.0,155.25,2019-03-02 21:01:00,435.0,64.17,31.40
7.0,20.61,12.63,60.36,1.47,981.94,0.0,0.0,0.0,15.73,76.7,2019-03-03 07:04:00,435.0,64.17,31.40
8.0,21.02,12.92,59.67,2.54,981.94,0.0,0.0,0.33,117.42,86.25,2019-03-03 08:01:00,435.0,64.17,31.40
9.0,24.29,14.29,53.91,2.83,981.94,0.0,0.0,3.09,363.09,88.98,2019-03-03 09:03:00,435.0,64.17,31.40
10.0,26.07,17.08,57.92,5.95,981.94,0.0,0.0,5.5,588.25,63.75,2019-03-03 10:00:00,435.0,64.17,31.40
11.0,28.56,17.73,52.17,7.35,981.94,0.0,0.0,8.0,725.08,73.12,2019-03-03 11:02:00,435.0,64.17,31.40
12.0,29.95,18.48,50.45,7.74,981.94,0.0,0.0,10.73,883.0,64.43,2019-03-03 12:04:00,435.0,64.17,31.40
13.0,30.51,18.98,50.25,8.34,981.94,0.0,0.0,11.25,854.83,50.62,2019-03-03 13:01:00,435.0,64.17,31.40
14.0,30.86,19.64,51.18,7.85,981.94,0.0,0.0,9.91,806.27,66.48,2019-03-03 14:03:00,435.0,64.17,31.40
15.0,31.34,20.19,51.5,7.77,981.94,0.0,0.0,7.0,694.83,76.88,2019-03-03 15:00:00,435.0,64.17,31.40
16.0,31.39,20.14,51.67,9.42,981.94,0.0,0.0,4.0,496.92,61.88,2019-03-03 16:02:00,435.0,64.17,31.40
17.0,31.57,20.56,52.27,7.46,981.94,0.0,0.0,2.45,291.91,93.07,2019-03-03 17:04:00,435.0,64.17,31.40
18.0,31.16,20.74,54.25,6.47,981.94,0.0,0.0,1.25,80.08,95.62,2019-03-03 18:01:00,435.0,64.17,31.40
19.0,30.36,21.06,57.36,5.03,981.94,0.0,0.0,0.09,16.64,72.61,2019-03-03 19:03:00,435.0,64.17,31.40
20.0,29.24,21.11,61.91,4.63,981.94,0.0,0.0,0.0,0.0,99.2,2019-03-03 20:04:00,435.0,64.17,31.40
21.0,28.42,20.84,63.42,5.18,981.94,0.0,0.0,0.0,0.0,99.38,2019-03-03 21:01:00,435.0,64.17,31.40
22.0,28.33,20.2,62.27,6.5,981.94,0.0,0.0,0.0,0.0,97.16,2019-03-03 22:03:00,435.0,64.17,31.40
23.0,27.83,20.51,63.58,8.75,981.94,0.0,0.0,0.0,0.0,118.12,2019-03-03 23:00:00,435.0,64.17,31.40
0.0,27.69,20.61,65.42,4.25,981.94,0.0,0.0,0.0,0.0,82.5,2019-03-04 00:02:00,435.0,64.17,31.40
1.0,25.96,20.81,73.27,4.01,981.94,0.0,0.0,0.0,0.0,107.39,2019-03-04 01:04:00,435.0,64.17,31.40
2.0,25.33,20.37,73.5,3.99,981.94,0.0,0.0,0.0,0.0,112.5,2019-03-04 02:01:00,435.0,64.17,31.40
3.0,19.75,16.42,81.82,11.58,981.94,0.0,0.0,0.0,0.0,164.66,2019-03-04 03:03:00,435.0,64.17,31.40
4.0,17.78,17.22,97.92,5.07,981.94,0.0,25.4,0.0,0.0,161.25,2019-03-04 04:00:00,435.0,64.17,31.40
5.0,17.55,17.22,99.0,3.73,981.94,0.0,25.4,0.0,0.0,153.75,2019-03-04 05:02:00,435.0,64.17,31.40
6.0,17.22,17.22,99.0,2.54,981.94,0.0,25.4,0.0,0.0,117.61,2019-03-04 06:04:00,435.0,64.17,31.40
7.0,17.22,16.82,99.0,3.28,981.94,0.0,25.4,0.0,0.0,142.16,2019-03-04 07:02:00,435.0,64.17,31.40
8.0,17.22,17.17,99.0,2.59,981.94,0.0,25.4,0.0,14.0,110.62,2019-03-04 08:01:00,435.0,64.17,31.40
9.0,17.63,17.47,99.0,3.84,981.94,0.0,25.4,0.27,93.36,176.93,2019-03-04 09:03:00,435.0,64.17,31.40
10.0,18.19,17.78,97.67,4.51,981.94,0.0,25.4,0.33,113.08,101.25,2019-03-04 10:00:00,435.0,64.17,31.40
11.0,18.93,16.99,89.0,6.42,981.94,0.0,25.4,0.0,150.33,129.38,2019-03-04 11:02:00,435.0,64.17,31.40
12.0,20.2,16.62,79.18,6.89,981.94,0.0,25.4,6.27,523.27,121.7,2019-03-04 12:04:00,435.0,64.17,31.40
13.0,23.1,16.16,65.0,9.11,981.94,0.0,25.4,11.58,835.67,73.12,2019-03-04 13:01:00,435.0,64.17,31.40
14.0,24.65,16.52,60.55,8.08,981.94,0.0,25.4,10.18,802.55,56.25,2019-03-04 14:03:00,435.0,64.17,31.40
15.0,25.09,17.13,61.17,7.46,981.94,0.0,25.4,5.75,585.33,71.25,2019-03-04 15:00:00,435.0,64.17,31.40
16.0,24.81,17.36,63.25,7.35,981.94,0.0,25.4,4.08,466.83,80.62,2019-03-04 16:02:00,435.0,64.17,31.40
17.0,25.56,17.12,59.55,8.47,981.94,0.0,25.4,2.55,299.18,46.02,2019-03-04 17:04:00,435.0,64.17,31.40
18.0,24.63,16.85,62.17,5.49,981.94,0.0,25.4,0.0,52.5,82.5,2019-03-04 18:01:00,435.0,64.17,31.40
19.0,22.78,17.22,71.08,3.52,981.94,0.0,25.4,0.0,12.58,78.75,2019-03-04 19:03:00,435.0,64.17,31.40
20.0,21.31,17.68,79.36,2.09,981.94,0.0,25.4,0.0,0.0,136.02,2019-03-04 20:04:00,435.0,64.17,31.40
21.0,20.23,17.78,84.75,1.45,981.94,0.0,25.4,0.0,0.0,142.5,2019-03-04 21:01:00,435.0,64.17,31.40
22.0,20.0,17.78,85.91,0.85,981.94,0.0,25.4,0.0,0.0,158.52,2019-03-04 22:03:00,435.0,64.17,31.40
23.0,20.0,17.78,85.5,1.39,981.94,0.0,25.4,0.0,0.0,127.5,2019-03-04 23:00:00,435.0,64.17,31.40
0.0,20.0,17.78,87.75,2.02,981.94,0.0,0.0,0.0,0.0,93.75,2019-03-05 00:02:00,435.0,64.17,31.40
1.0,20.1,17.78,85.73,1.52,981.94,0.0,0.0,0.0,0.0,86.93,2019-03-05 01:04:00,435.0,64.17,31.40
2.0,20.47,17.78,84.67,0.21,981.94,0.0,0.0,0.0,0.0,146.25,2019-03-05 02:01:00,435.0,64.17,31.40
3.0,20.41,17.78,84.82,1.18,981.94,0.0,0.0,0.0,0.0,154.43,2019-03-05 03:03:00,435.0,64.17,31.40
4.0,20.0,17.78,87.17,1.65,981.94,0.0,0.0,0.0,0.0,159.38,2019-03-05 04:00:00,435.0,64.17,31.40
5.0,19.91,17.78,88.42,1.14,981.94,0.0,0.0,0.0,0.0,120.0,2019-03-05 05:02:00,435.0,64.17,31.40
6.0,19.44,17.93,91.45,1.41,981.94,0.0,0.0,0.0,0.0,154.43,2019-03-05 06:04:00,435.0,64.17,31.40
7.0,19.44,18.33,92.73,1.35,1000.41,0.0,0.0,0.0,7.73,125.8,2019-03-05 07:04:00,435.0,64.17,31.40
8.0,20.09,18.15,89.33,1.86,1015.8,0.0,0.0,0.0,39.58,67.5,2019-03-05 08:01:00,435.0,64.17,31.40
9.0,20.15,17.53,84.36,1.64,1015.8,0.0,0.0,0.0,42.73,101.25,2019-03-05 09:03:00,435.0,64.17,31.40
10.0,20.14,17.31,83.17,2.9,1015.8,0.0,0.0,0.0,115.17,84.38,2019-03-05 10:00:00,435.0,64.17,31.40
11.0,20.97,17.31,79.83,3.26,1015.8,0.0,0.0,0.0,140.42,58.12,2019-03-05 11:02:00,435.0,64.17,31.40
12.0,21.06,17.32,79.45,3.79,1015.8,0.0,0.0,0.0,115.91,66.48,2019-03-05 12:04:00,435.0,64.17,31.40
13.0,21.48,17.45,77.75,4.09,1015.8,0.0,0.0,0.0,121.33,114.38,2019-03-05 13:01:00,435.0,64.17,31.40
14.0,22.48,17.42,73.36,4.86,1015.8,0.0,0.0,2.0,215.36,46.02,2019-03-05 14:03:00,435.0,64.17,31.40
15.0,22.5,17.17,71.67,4.56,1015.8,0.0,0.0,0.0,148.5,97.5,2019-03-05 15:00:00,435.0,64.17,31.40
16.0,22.36,17.27,73.33,4.66,984.76,0.0,0.0,0.0,94.83,93.75,2019-03-05 16:02:00,435.0,64.17,31.40
17.0,21.31,18.43,83.55,4.52,981.94,0.0,0.0,0.0,95.09,48.07,2019-03-05 17:04:00,435.0,64.17,31.40
18.0,22.04,18.79,82.33,3.73,981.94,0.0,0.0,0.0,67.92,116.25,2019-03-05 18:01:00,435.0,64.17,31.40
19.0,22.07,18.64,80.91,2.54,981.94,0.0,0.0,0.0,13.82,309.89,2019-03-05 19:03:00,435.0,64.17,31.40
20.0,21.67,18.38,82.45,2.09,981.94,0.0,0.0,0.0,0.0,287.39,2019-03-05 20:02:00,435.0,64.17,31.40
21.0,21.62,18.24,81.33,2.53,981.94,0.0,0.0,0.0,0.0,210.0,2019-03-05 21:01:00,435.0,64.17,31.40
22.0,20.71,17.78,83.64,1.41,981.94,0.0,0.0,0.0,0.0,129.89,2019-03-05 22:03:00,435.0,64.17,31.40
23.0,19.44,18.66,95.5,3.63,981.94,0.0,0.0,0.0,0.0,65.62,2019-03-05 23:00:00,435.0,64.17,31.40
0.0,19.77,19.63,99.0,2.69,993.23,0.0,0.0,0.0,0.0,71.25,2019-03-06 00:02:00,435.0,64.17,31.40
1.0,20.25,19.95,98.18,3.39,981.94,0.0,0.0,0.0,0.0,72.61,2019-03-06 01:04:00,435.0,64.17,31.40
2.0,20.56,19.44,94.5,3.78,981.94,0.0,0.0,0.0,0.0,63.75,2019-03-06 02:01:00,435.0,64.17,31.40
3.0,20.56,19.44,93.55,4.24,981.94,0.0,0.0,0.0,0.0,48.07,2019-03-06 03:03:00,435.0,64.17,31.40
4.0,20.28,19.86,97.83,3.68,981.94,0.0,0.0,0.0,0.0,97.5,2019-03-06 04:00:00,435.0,64.17,31.40
5.0,20.56,19.81,97.33,4.87,981.94,0.0,0.0,0.0,0.0,108.75,2019-03-06 05:02:00,435.0,64.17,31.40
6.0,20.1,19.14,93.18,4.58,981.94,0.0,0.0,0.0,0.0,66.48,2019-03-06 06:04:00,435.0,64.17,31.40
7.0,20.1,18.89,91.64,5.25,981.94,0.0,0.0,0.0,14.73,54.2,2019-03-06 07:04:00,435.0,64.17,31.40
8.0,22.27,18.2,78.42,5.49,981.94,0.0,0.0,1.17,174.17,50.62,2019-03-06 08:01:00,435.0,64.17,31.40
9.0,23.84,17.68,68.64,6.38,981.94,0.0,0.0,3.09,383.82,19.43,2019-03-06 09:03:00,435.0,64.17,31.40
10.0,25.6,17.78,62.5,6.26,981.94,0.0,0.0,5.17,547.67,93.75,2019-03-06 10:00:00,435.0,64.17,31.40
11.0,26.99,18.05,58.08,7.87,981.94,0.0,0.0,8.67,766.08,151.88,2019-03-06 11:02:00,435.0,64.17,31.40
12.0,28.23,17.27,51.55,6.84,981.94,0.0,0.0,11.09,854.45,58.3,2019-03-06 12:04:00,435.0,64.17,31.40
13.0,29.16,17.92,51.0,6.94,981.94,0.0,0.0,11.83,873.58,91.88,2019-03-06 13:01:00,435.0,64.17,31.40
14.0,29.8,18.64,51.18,5.37,981.94,0.0,0.0,10.09,831.36,99.2,2019-03-06 14:03:00,435.0,64.17,31.40
15.0,29.86,19.16,52.83,5.85,981.94,0.0,0.0,7.25,680.67,71.25,2019-03-06 15:00:00,435.0,64.17,31.40
16.0,29.58,19.72,55.42,5.49,981.94,0.0,0.0,4.17,524.0,103.12,2019-03-06 16:02:00,435.0,64.17,31.40
17.0,28.94,20.51,60.27,4.92,981.94,0.0,0.0,2.45,299.73,64.43,2019-03-06 17:04:00,435.0,64.17,31.40
18.0,27.31,20.56,66.5,5.7,981.94,0.0,0.0,1.17,58.08,88.12,2019-03-06 18:01:00,435.0,64.17,31.40
19.0,26.06,20.86,73.0,3.22,981.94,0.0,0.0,0.45,12.27,109.43,2019-03-06 19:03:00,435.0,64.17,31.40
20.0,24.49,21.11,81.73,4.07,981.94,0.0,0.0,0.0,0.0,91.02,2019-03-06 20:04:00,435.0,64.17,31.40
21.0,23.66,21.2,86.75,2.64,981.94,0.0,0.0,0.0,0.0,88.12,2019-03-06 21:01:00,435.0,64.17,31.40
22.0,23.33,21.11,87.45,2.66,981.94,0.0,0.0,0.0,0.0,125.8,2019-03-06 22:03:00,435.0,64.17,31.40
23.0,23.61,21.11,85.67,2.33,981.94,0.0,0.0,0.0,0.0,116.25,2019-03-06 23:00:00,435.0,64.17,31.40
0.0,23.89,20.93,83.08,3.47,981.94,0.0,0.0,0.0,0.0,50.62,2019-03-07 00:02:00,435.0,64.17,31.40
1.0,24.24,20.56,80.36,3.73,981.94,0.0,0.0,0.0,0.0,101.25,2019-03-07 01:04:00,435.0,64.17,31.40
2.0,24.24,20.41,79.09,5.08,981.94,0.0,0.0,0.0,0.0,60.34,2019-03-07 02:01:00,435.0,64.17,31.40
7.0,23.69,21.26,85.73,1.92,981.94,0.0,0.0,0.45,20.09,176.93,2019-03-07 07:04:00,435.0,64.17,31.40
8.0,26.44,21.34,73.75,2.44,981.94,0.0,0.0,1.58,175.17,71.25,2019-03-07 08:01:00,435.0,64.17,31.40
9.0,29.34,21.21,61.82,1.97,981.94,0.0,0.0,3.09,395.45,172.84,2019-03-07 09:03:00,435.0,64.17,31.40
10.0,30.7,20.56,55.08,3.88,981.94,0.0,0.0,4.75,502.58,67.5,2019-03-07 10:00:00,435.0,64.17,31.40
11.0,31.67,20.74,52.5,3.88,981.94,0.0,0.0,6.42,592.33,135.0,2019-03-07 11:02:00,435.0,64.17,31.40
12.0,31.87,22.27,57.36,4.24,981.94,0.0,0.0,4.91,623.55,107.39,2019-03-07 12:04:00,435.0,64.17,31.40
13.0,32.13,23.15,59.5,4.56,981.94,0.0,0.0,9.83,894.25,69.38,2019-03-07 13:01:00,435.0,64.17,31.40
14.0,32.17,23.63,61.18,5.7,981.94,0.0,0.0,5.64,597.73,64.43,2019-03-07 14:03:00,435.0,64.17,31.40
15.0,31.67,23.98,64.0,5.13,981.94,0.0,0.0,0.0,410.17,80.62,2019-03-07 15:00:00,435.0,64.17,31.40
16.0,29.81,23.94,70.92,3.31,981.94,0.0,0.0,0.0,105.33,112.5,2019-03-07 16:02:00,435.0,64.17,31.40
17.0,29.19,23.84,72.64,2.88,981.94,0.0,0.0,0.0,87.82,113.52,2019-03-07 17:04:00,435.0,64.17,31.40
18.0,29.44,24.07,73.5,2.64,981.94,0.0,0.0,0.0,78.75,127.5,2019-03-07 18:01:00,435.0,64.17,31.40
19.0,28.43,23.89,76.0,2.49,981.94,0.0,0.0,0.0,9.45,152.39,2019-03-07 19:03:00,435.0,64.17,31.40
20.0,27.45,23.61,79.58,2.28,981.94,0.0,0.0,0.0,0.0,159.38,2019-03-07 20:02:00,435.0,64.17,31.40
21.0,25.28,23.24,88.92,3.78,981.94,0.0,0.0,0.0,0.0,191.25,2019-03-07 21:01:00,435.0,64.17,31.40
22.0,25.46,22.37,83.73,7.34,981.94,0.0,0.0,0.0,0.0,172.84,2019-03-07 22:03:00,435.0,64.17,31.40
23.0,23.93,17.96,69.17,9.17,981.94,0.0,0.0,0.0,0.0,189.38,2019-03-07 23:00:00,435.0,64.17,31.40
0.0,22.87,16.94,68.5,9.17,981.94,0.0,0.0,0.0,0.0,170.62,2019-03-08 00:02:00,435.0,64.17,31.40
1.0,22.88,15.56,62.91,8.08,981.94,0.0,0.0,0.0,0.0,199.43,2019-03-08 01:04:00,435.0,64.17,31.40
2.0,22.69,13.33,55.92,7.66,981.94,0.0,0.0,0.0,0.0,193.12,2019-03-08 02:01:00,435.0,64.17,31.40
3.0,22.22,14.29,61.27,6.55,981.94,0.0,0.0,0.0,0.0,178.98,2019-03-08 03:03:00,435.0,64.17,31.40
4.0,21.67,14.44,63.25,7.46,981.94,0.0,0.0,0.0,0.0,189.38,2019-03-08 04:00:00,435.0,64.17,31.40
5.0,21.67,14.03,62.17,8.23,981.94,0.0,0.0,0.0,0.0,189.38,2019-03-08 05:02:00,435.0,64.17,31.40
6.0,21.97,13.28,57.91,6.33,981.94,0.0,0.0,0.0,0.0,213.75,2019-03-08 06:04:00,435.0,64.17,31.40
7.0,22.12,12.78,56.55,5.2,994.25,0.0,0.0,0.0,2.82,197.39,2019-03-08 07:04:00,435.0,64.17,31.40
8.0,21.95,13.15,58.5,4.87,1015.8,0.0,0.0,0.0,26.67,211.88,2019-03-08 08:01:00,435.0,64.17,31.40
9.0,21.21,13.58,62.0,5.25,1015.8,0.0,0.0,0.0,51.45,195.34,2019-03-08 09:03:00,435.0,64.17,31.40
10.0,19.95,14.35,70.08,5.8,1015.8,0.0,0.0,0.0,74.25,181.88,2019-03-08 10:00:00,435.0,64.17,31.40
11.0,18.98,13.94,73.08,7.61,1015.8,0.0,0.0,0.0,118.17,174.38,2019-03-08 11:02:00,435.0,64.17,31.40
12.0,19.19,13.89,71.73,6.5,1015.8,0.0,0.0,0.0,181.36,181.02,2019-03-08 12:04:00,435.0,64.17,31.40
13.0,19.26,13.98,71.5,6.89,1015.8,0.0,0.0,0.0,263.25,185.62,2019-03-08 13:01:00,435.0,64.17,31.40
14.0,20.51,14.04,66.55,9.26,1015.8,0.0,0.0,0.0,353.45,185.11,2019-03-08 14:03:00,435.0,64.17,31.40
15.0,20.28,13.42,64.75,7.2,1015.8,0.0,0.0,0.0,176.58,185.62,2019-03-08 15:00:00,435.0,64.17,31.40
16.0,19.63,12.45,63.33,7.72,1015.8,0.0,0.0,0.0,104.0,215.62,2019-03-08 16:02:00,435.0,64.17,31.40
17.0,19.24,12.27,63.82,6.21,1015.8,0.0,0.0,0.0,56.27,181.02,2019-03-08 17:04:00,435.0,64.17,31.40
18.0,18.7,12.13,65.83,5.13,1015.8,0.0,0.0,0.0,39.58,198.75,2019-03-08 18:01:00,435.0,64.17,31.40
19.0,17.88,11.67,67.18,7.97,1015.8,0.0,0.0,0.0,7.18,197.39,2019-03-08 19:03:00,435.0,64.17,31.40
20.0,17.63,11.57,67.45,6.38,1015.8,0.0,0.0,0.0,0.0,205.57,2019-03-08 20:04:00,435.0,64.17,31.40
21.0,17.27,11.9,70.33,7.77,1015.8,0.0,0.0,0.0,0.0,198.75,2019-03-08 21:01:00,435.0,64.17,31.40
22.0,16.92,12.17,73.27,7.23,1015.8,0.0,0.0,0.0,0.0,211.7,2019-03-08 22:03:00,435.0,64.17,31.40
23.0,16.67,12.22,75.0,5.8,1015.8,0.0,0.0,0.0,0.0,187.5,2019-03-08 23:00:00,435.0,64.17,31.40
0.0,16.62,12.17,75.0,5.18,1015.8,0.0,0.0,0.0,0.0,208.12,2019-03-09 00:02:00,435.0,64.17,31.40
1.0,16.11,11.67,74.73,5.03,1015.8,0.0,0.0,0.0,0.0,185.11,2019-03-09 01:04:00,435.0,64.17,31.40
2.0,16.11,11.16,74.08,4.45,1015.8,0.0,0.0,0.0,0.0,189.38,2019-03-09 02:01:00,435.0,64.17,31.40
3.0,15.56,11.01,73.36,3.67,1015.8,0.0,0.0,0.0,0.0,181.02,2019-03-09 03:03:00,435.0,64.17,31.40
4.0,15.37,10.61,73.83,3.21,1015.8,0.0,0.0,0.0,0.0,181.88,2019-03-09 04:00:00,435.0,64.17,31.40
5.0,15.0,10.56,74.25,3.26,1015.8,0.0,0.0,0.0,0.0,210.0,2019-03-09 05:02:00,435.0,64.17,31.40
6.0,14.95,10.1,73.82,3.67,1015.8,0.0,0.0,0.0,0.0,189.2,2019-03-09 06:04:00,435.0,64.17,31.40
7.0,14.59,9.75,72.09,2.77,1015.8,0.0,0.0,0.0,12.91,181.02,2019-03-09 07:04:00,435.0,64.17,31.40
8.0,15.51,9.91,69.75,3.26,1015.8,0.0,0.0,0.0,91.83,180.0,2019-03-09 08:01:00,435.0,64.17,31.40
9.0,16.06,9.85,67.0,3.22,1015.8,0.0,0.0,0.0,184.0,178.98,2019-03-09 09:03:00,435.0,64.17,31.40
10.0,17.5,9.72,60.83,3.16,1015.8,0.0,0.0,1.67,278.92,185.62,2019-03-09 10:00:00,435.0,64.17,31.40
11.0,17.13,9.49,60.58,3.11,1015.8,0.0,0.0,0.0,181.75,180.0,2019-03-09 11:02:00,435.0,64.17,31.40
12.0,17.47,8.99,57.45,3.16,1015.8,0.0,0.0,0.0,190.0,195.34,2019-03-09 12:04:00,435.0,64.17,31.40
13.0,17.82,8.79,55.58,3.47,1015.8,0.0,0.0,0.0,230.83,193.12,2019-03-09 13:01:00,435.0,64.17,31.40
14.0,18.99,8.38,50.64,4.24,1015.8,0.0,0.0,2.91,349.91,197.39,2019-03-09 14:03:00,435.0,64.17,31.40
15.0,18.89,8.15,50.42,3.83,1015.8,0.0,0.0,0.0,258.25,161.25,2019-03-09 15:00:00,435.0,64.17,31.40
16.0,19.91,9.12,49.75,2.9,1015.8,0.0,0.0,0.33,322.5,155.62,2019-03-09 16:02:00,435.0,64.17,31.40
17.0,18.79,8.79,52.27,3.05,1015.8,0.0,0.0,0.0,109.18,160.57,2019-03-09 17:04:00,435.0,64.17,31.40
18.0,18.61,8.61,52.17,2.95,1015.8,0.0,0.0,0.0,71.5,176.25,2019-03-09 18:01:00,435.0,64.17,31.40
19.0,17.68,8.94,56.64,2.77,1015.8,0.0,0.0,0.0,10.09,189.2,2019-03-09 19:03:00,435.0,64.17,31.40
20.0,16.62,9.9,64.55,2.43,1015.8,0.0,0.0,0.0,0.0,183.07,2019-03-09 20:04:00,435.0,64.17,31.40
