hora,temperature,dew,Humedad,VV,presion,precip.rate.,precip.acum,uv,solar,dv,datetime,elevation,lat,lon
0.0,20.14,15.65,75.58,0.98,981.94,0.0,0.0,0.0,0.0,279.38,2019-03-01 00:04:00,557.0,64.35,31.46
1.0,20.05,15.05,73.08,1.03,981.94,0.0,0.0,0.0,0.0,251.25,2019-03-01 01:04:00,557.0,64.35,31.46
2.0,20.19,14.95,71.92,1.6,981.94,0.0,0.0,0.0,0.0,283.12,2019-03-01 02:04:00,557.0,64.35,31.46
3.0,19.72,14.67,73.08,1.65,981.94,0.0,0.0,0.0,0.0,315.0,2019-03-01 03:04:00,557.0,64.35,31.46
4.0,18.89,14.58,75.42,1.39,981.94,0.0,0.0,0.0,0.0,301.88,2019-03-01 04:04:00,557.0,64.35,31.46
5.0,18.98,15.28,78.75,0.98,981.94,0.0,0.0,0.0,0.0,245.62,2019-03-01 05:04:00,557.0,64.35,31.46
6.0,19.21,15.28,77.67,1.45,981.94,0.0,0.0,0.0,0.0,178.12,2019-03-01 06:04:00,557.0,64.35,31.46
7.0,20.6,15.97,75.17,1.65,981.94,0.0,0.0,0.0,18.83,294.38,2019-03-01 07:04:00,557.0,64.35,31.46
8.0,22.04,16.71,71.75,2.02,981.94,0.0,0.0,1.25,178.5,22.5,2019-03-01 08:04:00,557.0,64.35,31.46
9.0,24.49,17.04,63.08,3.47,981.94,0.0,0.0,3.58,425.67,22.5,2019-03-01 09:04:00,557.0,64.35,31.46
10.0,26.11,16.71,56.25,4.56,981.94,0.0,0.0,6.75,735.92,276.75,2019-03-01 10:04:00,557.0,64.35,31.46
11.0,27.32,16.2,50.75,4.61,981.94,0.0,0.0,7.58,838.5,340.57,2019-03-01 11:04:00,557.0,64.35,31.46
12.0,28.38,16.02,47.33,4.82,981.94,0.0,0.0,7.17,789.5,233.75,2019-03-01 12:04:00,557.0,64.35,31.46
13.0,28.93,15.84,44.92,4.81,981.94,0.0,0.0,6.08,680.08,252.61,2019-03-01 13:04:00,557.0,64.35,31.46
14.0,30.23,15.61,41.67,5.23,981.94,0.0,0.0,6.33,699.08,150.75,2019-03-01 14:04:00,557.0,64.35,31.46
15.0,30.84,15.42,39.5,4.45,981.94,0.0,0.0,7.5,814.0,180.0,2019-03-01 15:04:00,557.0,64.35,31.46
16.0,31.07,14.68,37.17,3.21,981.94,0.0,0.0,4.83,553.5,161.25,2019-03-01 16:04:00,557.0,64.35,31.46
17.0,31.16,15.28,38.5,3.06,981.94,0.0,0.0,3.5,408.42,88.98,2019-03-01 17:04:00,557.0,64.35,31.46
18.0,28.98,17.45,50.17,2.54,981.94,0.0,0.0,0.92,143.5,56.25,2019-03-01 18:04:00,557.0,64.35,31.46
19.0,27.27,17.82,56.42,1.39,981.94,0.0,0.0,0.0,23.92,69.38,2019-03-01 19:04:00,557.0,64.35,31.46
20.0,25.47,18.1,63.67,1.08,981.94,0.0,0.0,0.0,0.0,70.57,2019-03-01 20:04:00,557.0,64.35,31.46
21.0,23.93,17.83,68.58,0.72,981.94,0.0,0.0,0.0,0.0,144.38,2019-03-01 21:04:00,557.0,64.35,31.46
22.0,22.45,17.92,76.08,0.1,981.94,0.0,0.0,0.0,0.0,211.88,2019-03-01 22:04:00,557.0,64.35,31.46
23.0,21.72,17.68,78.09,0.23,981.94,0.0,0.0,0.0,0.0,180.0,2019-03-01 23:04:00,557.0,64.35,31.46
0.0,22.22,18.33,77.0,3.11,981.94,0.0,0.0,0.0,0.0,73.12,2019-03-02 00:04:00,557.0,64.35,31.46
1.0,,,,,981.94,,,,,11.25,2019-03-02 01:04:00,557.0,64.35,31.46
2.0,,,,,981.94,,,,,11.25,2019-03-02 02:04:00,557.0,64.35,31.46
3.0,21.39,17.59,79.17,3.32,981.94,0.0,0.0,0.0,0.0,116.25,2019-03-02 03:04:00,557.0,64.35,31.46
4.0,21.11,15.78,72.2,3.85,981.94,0.0,0.0,0.0,0.0,110.62,2019-03-02 04:04:00,557.0,64.35,31.46
5.0,20.72,13.89,65.0,2.24,981.94,0.0,0.0,0.0,0.0,172.5,2019-03-02 05:04:00,557.0,64.35,31.46
6.0,20.09,12.54,61.75,1.6,981.94,0.0,0.0,0.0,0.0,198.75,2019-03-02 06:04:00,557.0,64.35,31.46
7.0,19.63,10.79,55.92,1.19,981.94,0.0,0.0,0.0,23.0,180.0,2019-03-02 07:04:00,557.0,64.35,31.46
8.0,19.95,10.61,55.17,3.11,981.94,0.0,0.0,1.08,160.0,168.75,2019-03-02 08:04:00,557.0,64.35,31.46
9.0,20.09,9.58,50.75,3.83,981.94,0.0,0.0,3.42,384.58,170.62,2019-03-02 09:04:00,557.0,64.35,31.46
10.0,20.93,9.72,48.67,3.42,981.94,0.0,0.0,6.0,676.83,166.88,2019-03-02 10:04:00,557.0,64.35,31.46
11.0,22.59,10.93,47.83,2.07,981.94,0.0,0.0,7.25,792.0,170.62,2019-03-02 11:04:00,557.0,64.35,31.46
12.0,23.47,10.19,43.58,2.18,981.94,0.0,0.0,6.92,762.25,150.0,2019-03-02 12:04:00,557.0,64.35,31.46
13.0,24.07,10.83,43.25,2.48,981.94,0.0,0.0,6.17,698.42,142.5,2019-03-02 13:04:00,557.0,64.35,31.46
14.0,24.67,11.16,42.67,2.54,981.94,0.0,0.0,5.5,609.92,136.88,2019-03-02 14:04:00,557.0,64.35,31.46
15.0,25.05,12.41,45.33,3.11,981.94,0.0,0.0,6.25,696.58,153.75,2019-03-02 15:04:00,557.0,64.35,31.46
16.0,25.05,13.1,47.58,3.68,981.94,0.0,0.0,5.08,553.17,144.38,2019-03-02 16:04:00,557.0,64.35,31.46
17.0,24.67,13.84,51.33,4.04,981.94,0.0,0.0,3.08,363.17,146.25,2019-03-02 17:04:00,557.0,64.35,31.46
18.0,23.89,15.09,57.92,3.37,981.94,0.0,0.0,1.08,160.33,151.88,2019-03-02 18:04:00,557.0,64.35,31.46
19.0,22.32,15.56,65.67,2.02,981.94,0.0,0.0,0.0,20.58,151.88,2019-03-02 19:04:00,557.0,64.35,31.46
20.0,21.11,15.09,68.25,0.62,981.94,0.0,0.0,0.0,0.0,161.25,2019-03-02 20:04:00,557.0,64.35,31.46
21.0,21.11,15.0,68.17,0.62,981.94,0.0,0.0,0.0,0.0,116.25,2019-03-02 21:04:00,557.0,64.35,31.46
22.0,19.68,14.76,74.0,0.27,981.94,0.0,0.0,0.0,0.0,129.38,2019-03-02 22:04:00,557.0,64.35,31.46
23.0,18.24,14.81,80.17,0.0,981.94,0.0,0.0,0.0,0.0,213.75,2019-03-02 23:04:00,557.0,64.35,31.46
0.0,17.78,14.44,81.0,0.0,981.94,0.0,0.0,0.0,0.0,146.25,2019-03-03 00:04:00,557.0,64.35,31.46
1.0,17.22,14.44,84.0,0.0,981.94,0.0,0.0,0.0,0.0,61.88,2019-03-03 01:02:00,557.0,64.35,31.46
2.0,18.06,14.35,78.5,0.52,981.94,0.0,0.0,0.0,0.0,121.88,2019-03-03 02:04:00,557.0,64.35,31.46
3.0,17.22,14.13,82.71,0.0,981.94,0.0,0.0,0.0,0.0,129.38,2019-03-03 03:04:00,557.0,64.35,31.46
4.0,17.78,15.0,81.0,0.0,981.94,0.0,0.0,0.0,0.0,56.25,2019-03-03 04:04:00,557.0,64.35,31.46
5.0,,,,,981.94,,,,,11.25,2019-03-03 05:04:00,557.0,64.35,31.46
6.0,,,,,981.94,,,,,11.25,2019-03-03 06:04:00,557.0,64.35,31.46
7.0,18.33,14.72,79.0,0.31,981.94,0.0,0.0,0.0,68.0,39.38,2019-03-03 07:04:00,557.0,64.35,31.46
8.0,19.82,14.86,73.42,0.62,981.94,0.0,0.0,1.08,163.33,187.5,2019-03-03 08:04:00,557.0,64.35,31.46
9.0,21.67,15.97,70.25,1.86,981.94,0.0,0.0,3.58,425.5,50.62,2019-03-03 09:04:00,557.0,64.35,31.46
10.0,23.8,17.87,69.58,2.23,981.94,0.0,0.0,6.5,711.92,48.75,2019-03-03 10:04:00,557.0,64.35,31.46
11.0,26.71,19.26,63.58,5.39,981.94,0.0,0.0,8.17,885.58,41.93,2019-03-03 11:04:00,557.0,64.35,31.46
12.0,28.1,19.72,59.92,6.16,981.94,0.0,0.0,7.42,817.92,52.5,2019-03-03 12:04:00,557.0,64.35,31.46
13.0,28.52,19.95,60.0,6.37,981.94,0.0,0.0,6.33,696.58,46.88,2019-03-03 13:04:00,557.0,64.35,31.46
14.0,28.93,20.7,60.67,6.37,981.94,0.0,0.0,5.58,619.25,50.62,2019-03-03 14:04:00,557.0,64.35,31.46
15.0,29.35,21.06,61.0,6.32,981.94,0.0,0.0,6.33,693.0,46.88,2019-03-03 15:04:00,557.0,64.35,31.46
16.0,29.26,21.11,61.92,5.38,981.94,0.0,0.0,4.92,538.33,41.25,2019-03-03 16:04:00,557.0,64.35,31.46
17.0,29.39,21.44,62.67,5.33,981.94,0.0,0.0,3.08,361.33,37.5,2019-03-03 17:04:00,557.0,64.35,31.46
18.0,28.89,21.44,64.5,4.61,981.94,0.0,0.0,1.08,152.17,46.88,2019-03-03 18:04:00,557.0,64.35,31.46
19.0,28.24,21.67,67.17,2.64,981.94,0.0,0.0,0.0,20.5,39.38,2019-03-03 19:04:00,557.0,64.35,31.46
20.0,26.81,21.67,74.17,2.33,981.94,0.0,0.0,0.0,0.0,157.5,2019-03-03 20:04:00,557.0,64.35,31.46
21.0,26.99,21.34,71.17,2.9,981.94,0.0,0.0,0.0,0.0,243.0,2019-03-03 21:04:00,557.0,64.35,31.46
22.0,27.78,21.11,67.5,5.33,981.94,0.0,0.0,0.0,0.0,52.5,2019-03-03 22:04:00,557.0,64.35,31.46
23.0,27.22,21.25,70.08,5.59,981.94,0.0,0.0,0.0,0.0,198.75,2019-03-03 23:04:00,557.0,64.35,31.46
0.0,26.71,21.16,71.75,2.38,981.94,0.0,0.0,0.0,0.0,103.3,2019-03-04 00:04:00,557.0,64.35,31.46
1.0,26.39,21.11,73.17,1.91,981.94,0.0,0.0,0.0,0.0,99.38,2019-03-04 01:04:00,557.0,64.35,31.46
2.0,24.4,20.6,79.5,3.31,981.94,0.0,0.0,0.0,0.0,103.12,2019-03-04 02:04:00,557.0,64.35,31.46
3.0,17.92,16.48,91.75,5.23,981.94,0.0,0.0,0.0,0.0,174.38,2019-03-04 03:04:00,557.0,64.35,31.46
4.0,16.11,15.8,97.33,2.28,981.94,0.0,0.0,0.0,0.0,131.25,2019-03-04 04:04:00,557.0,64.35,31.46
5.0,16.67,16.11,98.0,3.67,981.94,0.0,0.0,0.0,0.0,101.25,2019-03-04 05:02:00,557.0,64.35,31.46
6.0,16.32,16.11,98.0,2.57,981.94,0.0,0.0,0.0,0.0,88.12,2019-03-04 06:04:00,557.0,64.35,31.46
7.0,16.11,16.11,99.0,0.31,981.94,0.0,0.0,0.0,1.0,31.88,2019-03-04 07:04:00,557.0,64.35,31.46
8.0,16.11,16.11,99.0,1.24,981.94,0.0,0.0,0.0,27.43,54.2,2019-03-04 08:04:00,557.0,64.35,31.46
9.0,16.11,16.02,98.67,2.38,981.94,0.0,0.0,0.08,64.42,94.5,2019-03-04 09:04:00,557.0,64.35,31.46
10.0,16.34,15.88,96.5,3.42,981.94,0.0,0.0,1.0,153.75,117.0,2019-03-04 10:04:00,557.0,64.35,31.46
11.0,16.3,15.79,96.75,3.52,981.94,4.23,0.0,2.17,251.92,74.66,2019-03-04 11:04:00,557.0,64.35,31.46
12.0,18.01,16.2,89.92,5.28,981.94,0.0,0.0,6.25,710.67,68.75,2019-03-04 12:04:00,557.0,64.35,31.46
13.0,20.93,16.76,77.17,3.68,981.94,0.0,0.0,6.42,696.5,38.25,2019-03-04 13:04:00,557.0,64.35,31.46
14.0,23.24,17.45,69.92,4.56,981.94,0.0,0.0,6.17,692.83,45.0,2019-03-04 14:04:00,557.0,64.35,31.46
15.0,24.35,18.19,68.42,4.66,981.94,0.0,0.0,6.5,724.92,54.38,2019-03-04 15:04:00,557.0,64.35,31.46
16.0,24.39,18.61,70.17,4.87,981.94,0.0,0.0,5.33,596.58,61.88,2019-03-04 16:04:00,557.0,64.35,31.46
17.0,24.35,18.42,69.33,4.66,981.94,0.0,0.0,3.25,374.42,56.25,2019-03-04 17:04:00,557.0,64.35,31.46
18.0,24.02,17.41,66.67,2.95,981.94,0.0,0.0,1.17,167.42,63.75,2019-03-04 18:04:00,557.0,64.35,31.46
19.0,22.13,17.69,76.25,1.86,981.94,0.0,0.0,0.0,18.5,63.75,2019-03-04 19:04:00,557.0,64.35,31.46
20.0,20.28,17.78,86.0,0.77,981.94,0.0,0.0,0.0,0.0,110.62,2019-03-04 20:04:00,557.0,64.35,31.46
21.0,19.26,17.64,90.42,0.72,981.94,0.0,0.0,0.0,0.0,153.75,2019-03-04 21:04:00,557.0,64.35,31.46
22.0,18.7,17.55,93.75,0.93,981.94,0.0,0.0,0.0,0.0,148.12,2019-03-04 22:04:00,557.0,64.35,31.46
23.0,18.75,17.78,94.75,0.98,981.94,0.0,0.0,0.0,0.0,88.12,2019-03-04 23:04:00,557.0,64.35,31.46
0.0,18.89,17.78,93.55,0.9,981.94,0.0,0.0,0.0,0.0,84.38,2019-03-05 00:04:00,557.0,64.35,31.46
1.0,18.56,17.78,95.25,1.03,981.94,0.0,0.0,0.0,0.0,121.88,2019-03-05 01:04:00,557.0,64.35,31.46
2.0,18.56,17.83,96.08,0.93,981.94,0.0,0.0,0.0,0.0,127.5,2019-03-05 02:04:00,557.0,64.35,31.46
3.0,18.42,18.33,97.33,0.41,981.94,0.0,0.0,0.0,0.0,150.0,2019-03-05 03:04:00,557.0,64.35,31.46
4.0,18.48,18.13,97.73,0.79,981.94,0.0,0.0,0.0,0.0,142.5,2019-03-05 04:04:00,557.0,64.35,31.46
5.0,18.33,17.78,98.58,0.78,981.94,0.0,0.0,0.0,0.0,133.12,2019-03-05 05:04:00,557.0,64.35,31.46
6.0,17.96,17.78,99.0,0.98,981.94,0.0,0.0,0.0,0.0,105.0,2019-03-05 06:04:00,557.0,64.35,31.46
7.0,17.96,17.78,99.0,0.67,981.94,0.0,0.0,0.0,2.83,101.25,2019-03-05 07:04:00,557.0,64.35,31.46
8.0,18.33,17.78,99.0,1.09,981.94,0.0,0.0,0.0,25.08,97.5,2019-03-05 08:04:00,557.0,64.35,31.46
9.0,18.33,18.1,98.67,1.6,981.94,0.0,0.0,0.08,83.25,67.5,2019-03-05 09:04:00,557.0,64.35,31.46
10.0,18.52,18.19,97.17,1.91,981.94,0.0,0.0,0.33,84.58,84.38,2019-03-05 10:02:00,557.0,64.35,31.46
11.0,18.47,17.78,96.0,4.04,981.94,0.0,0.0,0.0,59.5,35.62,2019-03-05 11:04:00,557.0,64.35,31.46
12.0,18.48,18.08,96.91,1.75,981.94,0.0,0.0,0.45,111.45,61.88,2019-03-05 12:04:00,557.0,64.35,31.46
13.0,18.38,18.33,98.17,2.59,981.94,0.0,0.0,0.92,124.83,63.75,2019-03-05 13:04:00,557.0,64.35,31.46
14.0,18.89,18.47,97.25,2.9,981.94,0.0,0.0,1.83,244.25,48.75,2019-03-05 14:04:00,557.0,64.35,31.46
15.0,20.0,18.89,92.4,2.43,981.94,0.0,0.0,1.0,145.2,37.5,2019-03-05 15:04:00,557.0,64.35,31.46
16.0,20.56,18.33,89.0,2.49,981.94,0.0,0.0,1.0,123.0,22.5,2019-03-05 16:04:00,557.0,64.35,31.46
17.0,,,,,981.94,,,,,11.25,2019-03-05 17:03:00,557.0,64.35,31.46
18.0,,,,,981.94,,,,,11.25,2019-03-05 18:04:00,557.0,64.35,31.46
19.0,,,,,981.94,,,,,11.25,2019-03-05 19:04:00,557.0,64.35,31.46
20.0,,,,,981.94,,,,,11.25,2019-03-05 20:04:00,557.0,64.35,31.46
21.0,,,,,981.94,,,,,11.25,2019-03-05 21:04:00,557.0,64.35,31.46
22.0,21.67,17.78,79.6,1.86,981.94,0.0,0.0,0.0,0.0,99.38,2019-03-05 22:04:00,557.0,64.35,31.46
23.0,,,,,981.94,,,,,11.25,2019-03-05 23:04:00,557.0,64.35,31.46
0.0,,,,,981.94,,,,,11.25,2019-03-06 00:04:00,557.0,64.35,31.46
1.0,,,,,981.94,,,,,11.25,2019-03-06 01:04:00,557.0,64.35,31.46
2.0,,,,,981.94,,,,,11.25,2019-03-06 02:04:00,557.0,64.35,31.46
3.0,,,,,981.94,,,,,11.25,2019-03-06 03:04:00,557.0,64.35,31.46
4.0,,,,,981.94,,,,,11.25,2019-03-06 04:04:00,557.0,64.35,31.46
5.0,,,,,981.94,,,,,11.25,2019-03-06 05:04:00,557.0,64.35,31.46
6.0,,,,,981.94,,,,,11.25,2019-03-06 06:04:00,557.0,64.35,31.46
7.0,,,,,981.94,,,,,11.25,2019-03-06 07:04:00,557.0,64.35,31.46
8.0,,,,,981.94,,,,,11.25,2019-03-06 08:04:00,557.0,64.35,31.46
9.0,22.02,18.33,79.5,3.26,981.94,0.0,0.0,3.62,411.25,26.25,2019-03-06 09:04:00,557.0,64.35,31.46
10.0,23.22,17.78,72.6,5.78,981.94,0.0,0.0,5.7,636.0,30.0,2019-03-06 10:04:00,557.0,64.35,31.46
11.0,24.81,18.1,66.75,5.75,981.94,0.0,0.0,7.42,806.25,91.02,2019-03-06 11:04:00,557.0,64.35,31.46
12.0,25.91,18.89,64.88,3.81,981.94,0.0,0.0,5.62,652.38,101.25,2019-03-06 12:04:00,557.0,64.35,31.46
13.0,26.51,19.44,65.57,5.41,981.94,0.0,0.0,4.43,502.57,28.12,2019-03-06 13:04:00,557.0,64.35,31.46
14.0,,,,,981.94,,,,,11.25,2019-03-06 14:01:00,557.0,64.35,31.46
15.0,,,,,981.94,,,,,11.25,2019-03-06 15:04:00,557.0,64.35,31.46
16.0,,,,,981.94,,,,,11.25,2019-03-06 16:04:00,557.0,64.35,31.46
17.0,,,,,981.94,,,,,11.25,2019-03-06 17:02:00,557.0,64.35,31.46
18.0,,,,,981.94,,,,,11.25,2019-03-06 18:04:00,557.0,64.35,31.46
19.0,,,,,981.94,,,,,11.25,2019-03-06 19:04:00,557.0,64.35,31.46
20.0,,,,,981.94,,,,,11.25,2019-03-06 20:03:00,557.0,64.35,31.46
21.0,,,,,981.94,,,,,11.25,2019-03-06 21:04:00,557.0,64.35,31.46
22.0,,,,,981.94,,,,,11.25,2019-03-06 22:04:00,557.0,64.35,31.46
23.0,,,,,981.94,,,,,11.25,2019-03-06 23:04:00,557.0,64.35,31.46
0.0,,,,,981.94,,,,,11.25,2019-03-07 00:04:00,557.0,64.35,31.46
1.0,,,,,981.94,,,,,11.25,2019-03-07 01:04:00,557.0,64.35,31.46
2.0,,,,,981.94,,,,,11.25,2019-03-07 02:04:00,557.0,64.35,31.46
3.0,,,,,981.94,,,,,11.25,2019-03-07 03:04:00,557.0,64.35,31.46
4.0,,,,,981.94,,,,,11.25,2019-03-07 04:04:00,557.0,64.35,31.46
5.0,20.0,19.44,95.5,0.0,981.94,0.0,0.0,0.0,0.0,50.62,2019-03-07 05:04:00,557.0,64.35,31.46
6.0,21.16,19.86,91.67,0.62,981.94,0.0,0.0,0.0,0.0,148.12,2019-03-07 06:04:00,557.0,64.35,31.46
7.0,21.27,19.68,91.57,0.71,981.94,0.0,0.0,0.0,16.43,97.5,2019-03-07 07:03:00,557.0,64.35,31.46
8.0,24.0,21.17,84.2,0.62,981.94,0.0,0.0,1.3,171.8,116.25,2019-03-07 08:04:00,557.0,64.35,31.46
9.0,25.79,21.48,77.17,2.59,981.94,0.0,0.0,3.42,402.33,142.16,2019-03-07 09:04:00,557.0,64.35,31.46
10.0,28.05,21.11,66.0,4.71,981.94,0.0,0.0,6.17,686.0,113.52,2019-03-07 10:04:00,557.0,64.35,31.46
11.0,28.93,21.2,63.08,5.49,981.94,0.0,0.0,7.25,807.25,140.11,2019-03-07 11:04:00,557.0,64.35,31.46
12.0,29.95,20.96,58.55,3.84,981.94,0.0,0.0,7.18,787.82,160.57,2019-03-07 12:04:00,557.0,64.35,31.46
13.0,30.74,21.07,56.08,2.95,981.94,0.0,0.0,7.08,781.17,49.5,2019-03-07 13:04:00,557.0,64.35,31.46
14.0,30.65,23.05,64.5,3.27,981.94,0.0,0.0,5.0,566.75,80.62,2019-03-07 14:04:00,557.0,64.35,31.46
15.0,29.77,23.89,70.83,2.54,981.94,0.0,0.0,4.67,529.58,72.61,2019-03-07 15:04:00,557.0,64.35,31.46
16.0,28.75,24.63,77.92,3.06,981.94,0.0,0.0,2.5,314.42,106.88,2019-03-07 16:04:00,557.0,64.35,31.46
17.0,27.5,25.23,87.92,1.24,981.94,0.0,0.0,3.33,402.0,106.88,2019-03-07 17:04:00,557.0,64.35,31.46
18.0,28.33,25.14,83.0,0.88,981.94,0.0,0.0,0.92,146.0,105.0,2019-03-07 18:04:00,557.0,64.35,31.46
19.0,27.22,25.0,87.67,1.5,981.94,0.0,0.0,0.0,15.58,146.25,2019-03-07 19:04:00,557.0,64.35,31.46
20.0,24.91,23.8,92.5,1.71,981.94,0.0,0.0,0.0,0.0,161.25,2019-03-07 20:04:00,557.0,64.35,31.46
21.0,23.89,22.78,93.25,0.93,981.94,0.0,0.0,0.0,0.0,183.75,2019-03-07 21:04:00,557.0,64.35,31.46
22.0,23.84,21.53,87.08,3.73,981.94,0.0,0.0,0.0,0.0,174.38,2019-03-07 22:04:00,557.0,64.35,31.46
23.0,22.04,17.96,77.58,4.14,981.94,0.0,0.0,0.0,0.0,172.5,2019-03-07 23:04:00,557.0,64.35,31.46
0.0,21.67,17.64,77.58,2.75,981.94,0.0,0.0,0.0,0.0,189.38,2019-03-08 00:04:00,557.0,64.35,31.46
1.0,21.44,15.74,69.75,2.8,981.94,0.0,0.0,0.0,0.0,196.88,2019-03-08 01:04:00,557.0,64.35,31.46
2.0,21.06,13.89,63.58,2.33,981.94,0.0,0.0,0.0,0.0,191.25,2019-03-08 02:04:00,557.0,64.35,31.46
3.0,20.61,13.89,65.08,2.28,981.94,0.0,0.0,0.0,0.0,180.0,2019-03-08 03:04:00,557.0,64.35,31.46
4.0,19.45,14.26,72.42,2.38,981.94,0.0,0.0,0.0,0.0,198.75,2019-03-08 04:04:00,557.0,64.35,31.46
5.0,20.05,13.15,65.33,2.85,981.94,0.0,0.0,0.0,0.0,200.62,2019-03-08 05:04:00,557.0,64.35,31.46
6.0,20.51,12.69,60.75,2.85,981.94,0.0,0.0,0.0,0.0,200.62,2019-03-08 06:04:00,557.0,64.35,31.46
7.0,20.0,12.96,63.33,2.49,981.94,0.0,0.0,0.0,3.0,213.75,2019-03-08 07:04:00,557.0,64.35,31.46
8.0,19.91,13.38,66.67,2.75,981.94,0.0,0.0,0.0,28.25,223.12,2019-03-08 08:04:00,557.0,64.35,31.46
9.0,19.26,12.78,66.5,3.63,981.94,0.0,0.0,0.08,62.58,217.5,2019-03-08 09:04:00,557.0,64.35,31.46
10.0,19.4,13.56,69.5,3.06,987.58,0.0,0.0,1.0,122.92,178.12,2019-03-08 10:04:00,557.0,64.35,31.46
11.0,17.36,14.72,84.83,5.28,1015.8,0.0,0.0,0.67,125.67,159.38,2019-03-08 11:04:00,557.0,64.35,31.46
12.0,16.76,14.49,86.33,5.44,1015.8,0.0,0.0,1.0,164.33,165.0,2019-03-08 12:04:00,557.0,64.35,31.46
13.0,17.5,14.58,82.42,4.66,1015.8,0.0,0.0,3.0,261.17,170.62,2019-03-08 13:04:00,557.0,64.35,31.46
14.0,18.06,14.16,77.83,2.48,1015.8,0.0,0.0,2.5,310.5,108.75,2019-03-08 14:04:00,557.0,64.35,31.46
15.0,,,,,1015.8,,,,,11.25,2019-03-08 15:04:00,557.0,64.35,31.46
16.0,,,,,1015.8,,,,,11.25,2019-03-08 16:04:00,557.0,64.35,31.46
17.0,,,,,1015.8,,,,,11.25,2019-03-08 17:04:00,557.0,64.35,31.46
18.0,16.67,12.96,80.33,2.28,1015.8,0.0,0.0,0.0,67.0,50.62,2019-03-08 18:04:00,557.0,64.35,31.46
19.0,15.9,12.29,79.38,3.18,1015.8,0.0,0.0,0.0,6.25,120.0,2019-03-08 19:04:00,557.0,64.35,31.46
20.0,15.56,12.16,79.8,1.68,1015.8,0.0,0.0,0.0,0.0,153.75,2019-03-08 20:04:00,557.0,64.35,31.46
21.0,15.36,11.67,79.0,1.47,1015.8,0.0,0.0,0.0,0.0,174.38,2019-03-08 21:04:00,557.0,64.35,31.46
22.0,15.0,11.67,82.17,1.86,1015.8,0.0,0.0,0.0,0.0,180.0,2019-03-08 22:04:00,557.0,64.35,31.46
23.0,14.91,11.81,82.58,1.55,1015.8,0.0,0.0,0.0,0.0,180.0,2019-03-08 23:04:00,557.0,64.35,31.46
0.0,14.44,11.85,84.25,2.9,1015.8,0.0,0.0,0.0,0.0,174.38,2019-03-09 00:04:00,557.0,64.35,31.46
1.0,13.98,11.67,86.17,1.97,1015.8,0.0,0.0,0.0,0.0,180.0,2019-03-09 01:04:00,557.0,64.35,31.46
2.0,13.89,11.67,87.92,0.88,1015.8,0.0,0.0,0.0,0.0,189.38,2019-03-09 02:04:00,557.0,64.35,31.46
3.0,13.52,11.53,87.58,0.78,1015.8,0.0,0.0,0.0,0.0,181.88,2019-03-09 03:04:00,557.0,64.35,31.46
4.0,13.33,11.47,88.09,0.85,1015.8,0.0,0.0,0.0,0.0,170.62,2019-03-09 04:04:00,557.0,64.35,31.46
5.0,13.28,11.44,88.83,0.78,1015.8,0.0,0.0,0.0,0.0,187.5,2019-03-09 05:04:00,557.0,64.35,31.46
6.0,12.78,11.67,90.0,1.24,1015.8,0.0,0.0,0.0,0.0,37.5,2019-03-09 06:04:00,557.0,64.35,31.46
7.0,,,,,1015.8,,,,,11.25,2019-03-09 07:04:00,557.0,64.35,31.46
8.0,12.78,10.56,86.92,1.7,1015.8,0.0,0.0,0.08,65.17,174.38,2019-03-09 08:04:00,557.0,64.35,31.46
9.0,13.15,10.14,81.5,2.49,1015.8,0.0,0.0,2.08,247.0,166.88,2019-03-09 09:04:00,557.0,64.35,31.46
10.0,13.94,9.58,75.17,2.12,1015.8,0.0,0.0,1.5,216.5,166.88,2019-03-09 10:04:00,557.0,64.35,31.46
11.0,13.98,9.39,73.92,2.64,1015.8,0.0,0.0,1.17,186.25,153.75,2019-03-09 11:04:00,557.0,64.35,31.46
12.0,14.07,9.44,73.58,2.43,1015.8,0.0,0.0,1.5,182.67,151.88,2019-03-09 12:04:00,557.0,64.35,31.46
13.0,14.58,9.72,72.75,2.9,1015.8,0.0,0.0,2.92,339.83,153.75,2019-03-09 13:04:00,557.0,64.35,31.46
14.0,15.19,9.63,69.58,2.9,1015.8,0.0,0.0,2.83,335.67,151.88,2019-03-09 14:04:00,557.0,64.35,31.46
15.0,15.56,9.39,66.92,2.95,1015.8,0.0,0.0,2.58,333.33,142.5,2019-03-09 15:04:00,557.0,64.35,31.46
16.0,15.74,8.89,63.67,2.95,1015.8,0.0,0.0,3.42,415.5,151.88,2019-03-09 16:04:00,557.0,64.35,31.46
17.0,15.84,9.21,65.0,3.01,1015.8,0.0,0.0,2.42,207.25,125.62,2019-03-09 17:04:00,557.0,64.35,31.46
18.0,15.42,9.91,70.08,2.38,1015.8,0.0,0.0,0.08,84.08,161.25,2019-03-09 18:04:00,557.0,64.35,31.46
19.0,14.4,10.0,75.5,0.26,1015.8,0.0,0.0,0.0,14.33,189.38,2019-03-09 19:04:00,557.0,64.35,31.46
20.0,13.61,10.0,78.25,0.16,1015.8,0.0,0.0,0.0,0.0,71.25,2019-03-09 20:04:00,557.0,64.35,31.46
21.0,12.78,10.24,84.86,0.09,1015.8,0.0,0.0,0.0,0.0,103.12,2019-03-09 21:03:00,557.0,64.35,31.46
