hora,temperature,dew,Humedad,VV,presion,precip.rate.,precip.acum,uv,solar,dv,datetime,elevation,lat,lon
0.0,23.24,16.25,64.42,4.4,981.94,0.0,0.0,0.0,0.0,335.62,2019-03-01 00:04:00,420.0,64.14,31.38
1.0,22.82,16.11,65.08,4.5,981.94,0.0,0.0,0.0,0.0,330.0,2019-03-01 01:04:00,420.0,64.14,31.38
2.0,22.22,16.11,67.92,4.19,981.94,0.0,0.0,0.0,0.0,328.12,2019-03-01 02:04:00,420.0,64.14,31.38
3.0,22.22,16.53,69.67,4.71,981.94,0.0,0.0,0.0,0.0,339.38,2019-03-01 03:04:00,420.0,64.14,31.38
4.0,22.22,16.67,70.5,4.5,981.94,0.0,0.0,0.0,0.0,346.88,2019-03-01 04:04:00,420.0,64.14,31.38
5.0,20.97,16.58,75.58,3.26,981.94,0.0,0.0,0.0,0.0,339.38,2019-03-01 05:04:00,420.0,64.14,31.38
6.0,19.26,16.16,82.42,1.55,981.94,0.0,0.0,0.0,0.0,333.75,2019-03-01 06:04:00,420.0,64.14,31.38
7.0,19.03,16.11,82.58,1.71,981.94,0.0,0.0,0.0,25.25,346.88,2019-03-01 07:04:00,420.0,64.14,31.38
8.0,20.83,16.3,75.17,2.49,981.94,0.0,0.0,1.67,223.92,341.25,2019-03-01 08:04:00,420.0,64.14,31.38
9.0,24.07,17.13,65.33,3.94,981.94,0.0,0.0,4.67,528.33,339.38,2019-03-01 09:04:00,420.0,64.14,31.38
10.0,26.9,17.55,56.42,4.5,981.94,0.0,0.0,7.58,844.0,346.88,2019-03-01 10:04:00,420.0,64.14,31.38
11.0,28.93,17.17,49.17,5.07,981.94,0.0,0.0,7.92,874.5,346.5,2019-03-01 11:04:00,420.0,64.14,31.38
12.0,30.14,16.71,44.58,5.38,981.94,0.0,0.0,7.92,881.0,348.75,2019-03-01 12:04:00,420.0,64.14,31.38
13.0,31.02,16.11,40.75,4.82,981.94,0.0,0.0,8.58,922.67,346.5,2019-03-01 13:04:00,420.0,64.14,31.38
14.0,31.95,15.61,37.42,4.61,981.94,0.0,0.0,8.75,960.42,346.5,2019-03-01 14:04:00,420.0,64.14,31.38
15.0,32.5,15.14,35.33,4.25,981.94,0.0,0.0,7.5,838.42,348.75,2019-03-01 15:04:00,420.0,64.14,31.38
16.0,32.5,15.65,36.67,3.88,981.94,0.0,0.0,5.83,638.83,346.5,2019-03-01 16:04:00,420.0,64.14,31.38
17.0,32.22,16.44,39.08,3.21,981.94,0.0,0.0,3.5,402.92,345.94,2019-03-01 17:04:00,420.0,64.14,31.38
18.0,30.18,18.7,50.67,2.75,981.94,0.0,0.0,1.17,159.08,62.39,2019-03-01 18:04:00,420.0,64.14,31.38
19.0,27.78,17.92,54.92,2.59,981.94,0.0,0.0,0.0,26.08,15.75,2019-03-01 19:04:00,420.0,64.14,31.38
20.0,26.11,17.78,60.33,1.76,981.94,0.0,0.0,0.0,0.0,236.25,2019-03-01 20:04:00,420.0,64.14,31.38
21.0,25.05,17.78,63.58,1.5,981.94,0.0,0.0,0.0,0.0,326.25,2019-03-01 21:04:00,420.0,64.14,31.38
22.0,24.44,16.99,63.33,1.03,981.94,0.0,0.0,0.0,0.0,333.75,2019-03-01 22:04:00,420.0,64.14,31.38
23.0,23.98,15.97,60.92,1.08,981.94,0.0,0.0,0.0,0.0,333.75,2019-03-01 23:04:00,420.0,64.14,31.38
0.0,23.24,15.88,63.0,0.62,981.94,0.0,0.0,0.0,0.0,318.75,2019-03-02 00:04:00,420.0,64.14,31.38
1.0,22.78,16.94,69.08,0.41,981.94,0.0,0.0,0.0,0.0,279.38,2019-03-02 01:04:00,420.0,64.14,31.38
2.0,22.78,17.92,74.0,1.24,981.94,0.0,0.0,0.0,0.0,251.25,2019-03-02 02:04:00,420.0,64.14,31.38
3.0,22.55,17.69,73.83,2.59,981.94,0.0,0.0,0.0,0.0,219.38,2019-03-02 03:04:00,420.0,64.14,31.38
4.0,22.55,16.3,67.92,2.85,981.94,0.0,0.0,0.0,0.0,211.88,2019-03-02 04:04:00,420.0,64.14,31.38
5.0,22.31,13.98,59.33,6.01,981.94,0.0,0.0,0.0,0.0,193.12,2019-03-02 05:04:00,420.0,64.14,31.38
6.0,22.22,10.56,48.17,6.58,990.41,0.0,0.0,0.0,0.0,196.88,2019-03-02 06:04:00,420.0,64.14,31.38
7.0,21.95,9.91,46.5,4.66,1015.8,0.0,0.0,0.0,34.58,200.62,2019-03-02 07:04:00,420.0,64.14,31.38
8.0,21.48,9.72,47.08,7.56,1015.8,0.0,0.0,1.5,203.75,191.25,2019-03-02 08:04:00,420.0,64.14,31.38
9.0,21.39,9.16,45.58,6.37,1015.8,0.0,0.0,4.08,463.17,187.5,2019-03-02 09:04:00,420.0,64.14,31.38
10.0,22.64,9.58,43.33,4.61,1015.8,0.0,0.0,7.33,787.0,183.75,2019-03-02 10:04:00,420.0,64.14,31.38
11.0,24.12,10.09,41.25,3.21,1015.8,0.0,0.0,7.58,833.5,176.25,2019-03-02 11:04:00,420.0,64.14,31.38
12.0,25.7,10.74,39.08,2.33,1015.8,0.0,0.0,7.83,833.58,187.5,2019-03-02 12:04:00,420.0,64.14,31.38
13.0,27.04,10.6,36.17,2.38,1015.8,0.0,0.0,8.0,854.17,163.12,2019-03-02 13:04:00,420.0,64.14,31.38
14.0,27.92,11.34,35.5,2.49,1015.8,0.0,0.0,8.0,846.58,150.0,2019-03-02 14:04:00,420.0,64.14,31.38
15.0,28.19,11.53,35.67,2.49,1012.98,0.0,0.0,6.75,739.75,131.25,2019-03-02 15:04:00,420.0,64.14,31.38
16.0,28.24,13.1,39.17,2.23,981.94,0.0,0.0,5.33,599.67,120.0,2019-03-02 16:04:00,420.0,64.14,31.38
17.0,27.82,14.12,42.67,2.44,981.94,0.0,0.0,3.25,385.75,121.88,2019-03-02 17:04:00,420.0,64.14,31.38
18.0,26.62,14.03,46.0,1.97,981.94,0.0,0.0,0.92,146.17,95.62,2019-03-02 18:04:00,420.0,64.14,31.38
19.0,25.51,13.94,49.08,0.93,981.94,0.0,0.0,0.0,23.33,71.25,2019-03-02 19:04:00,420.0,64.14,31.38
20.0,24.72,14.35,52.08,0.21,981.94,0.0,0.0,0.0,0.0,78.75,2019-03-02 20:04:00,420.0,64.14,31.38
21.0,24.21,13.89,52.42,0.05,1001.69,0.0,0.0,0.0,0.0,78.75,2019-03-02 21:04:00,420.0,64.14,31.38
22.0,23.01,14.95,60.42,0.57,1015.8,0.0,0.0,0.0,0.0,262.5,2019-03-02 22:04:00,420.0,64.14,31.38
23.0,21.85,15.0,65.33,0.36,1015.8,0.0,0.0,0.0,0.0,309.38,2019-03-02 23:04:00,420.0,64.14,31.38
0.0,20.97,14.95,68.58,0.1,1015.8,0.0,0.0,0.0,0.0,305.8,2019-03-03 00:04:00,420.0,64.14,31.38
1.0,20.14,14.12,68.5,0.98,1015.8,0.0,0.0,0.0,0.0,348.75,2019-03-03 01:04:00,420.0,64.14,31.38
2.0,19.91,14.07,69.75,0.67,996.05,0.0,0.0,0.0,0.0,341.25,2019-03-03 02:04:00,420.0,64.14,31.38
3.0,19.81,13.89,69.17,0.46,981.94,0.0,0.0,0.0,0.0,341.25,2019-03-03 03:04:00,420.0,64.14,31.38
4.0,20.37,13.94,67.25,0.1,981.94,0.0,0.0,0.0,0.0,326.25,2019-03-03 04:04:00,420.0,64.14,31.38
5.0,20.33,13.56,65.42,0.1,981.94,0.0,0.0,0.0,0.0,326.25,2019-03-03 05:04:00,420.0,64.14,31.38
6.0,19.58,13.33,67.5,0.67,981.94,0.0,0.0,0.0,0.0,337.5,2019-03-03 06:04:00,420.0,64.14,31.38
7.0,19.03,13.42,69.67,0.52,981.94,0.0,0.0,0.0,23.58,311.93,2019-03-03 07:04:00,420.0,64.14,31.38
8.0,19.67,13.33,66.17,1.19,981.94,0.0,0.0,1.0,166.83,281.25,2019-03-03 08:04:00,420.0,64.14,31.38
9.0,22.18,14.72,62.75,1.6,981.94,0.0,0.0,4.42,494.67,216.0,2019-03-03 09:04:00,420.0,64.14,31.38
10.0,24.86,17.32,62.83,3.47,981.94,0.0,0.0,7.67,846.58,300.54,2019-03-03 10:04:00,420.0,64.14,31.38
11.0,27.41,18.56,58.75,4.87,981.94,0.0,0.0,8.17,888.5,281.25,2019-03-03 11:04:00,420.0,64.14,31.38
12.0,28.8,19.07,56.33,5.18,981.94,0.0,0.0,8.17,881.42,252.32,2019-03-03 12:04:00,420.0,64.14,31.38
13.0,29.3,19.44,55.33,5.8,981.94,0.0,0.0,8.17,891.5,207.32,2019-03-03 13:04:00,420.0,64.14,31.38
14.0,29.77,20.14,56.0,4.87,981.94,0.0,0.0,7.92,858.33,31.25,2019-03-03 14:04:00,420.0,64.14,31.38
15.0,30.51,20.51,55.08,5.54,981.94,0.0,0.0,6.75,747.75,62.68,2019-03-03 15:04:00,420.0,64.14,31.38
16.0,31.02,20.7,54.25,5.33,981.94,0.0,0.0,5.75,628.33,182.81,2019-03-03 16:04:00,420.0,64.14,31.38
17.0,31.02,20.93,55.08,4.87,981.94,0.0,0.0,3.25,392.25,24.75,2019-03-03 17:04:00,420.0,64.14,31.38
18.0,30.65,21.21,57.17,3.52,981.94,0.0,0.0,1.17,170.67,180.0,2019-03-03 18:04:00,420.0,64.14,31.38
19.0,29.95,21.67,61.0,2.49,981.94,0.0,0.0,0.0,26.08,348.75,2019-03-03 19:04:00,420.0,64.14,31.38
20.0,28.47,21.85,67.42,2.38,981.94,0.0,0.0,0.0,0.0,335.62,2019-03-03 20:04:00,420.0,64.14,31.38
21.0,27.36,21.53,70.33,2.28,981.94,0.0,0.0,0.0,0.0,328.12,2019-03-03 21:04:00,420.0,64.14,31.38
22.0,27.22,21.11,68.67,3.83,981.94,0.0,0.0,0.0,0.0,331.88,2019-03-03 22:04:00,420.0,64.14,31.38
23.0,27.22,21.11,69.25,4.66,981.94,0.0,0.0,0.0,0.0,337.5,2019-03-03 23:04:00,420.0,64.14,31.38
0.0,26.94,21.16,71.25,2.74,981.94,0.0,0.0,0.0,0.0,246.48,2019-03-04 00:04:00,420.0,64.14,31.38
1.0,25.28,20.97,76.92,2.23,981.94,0.0,0.0,0.0,0.0,78.75,2019-03-04 01:04:00,420.0,64.14,31.38
2.0,24.77,20.65,78.17,2.38,981.94,0.0,0.0,0.0,0.0,65.62,2019-03-04 02:04:00,420.0,64.14,31.38
3.0,19.12,17.08,87.67,8.8,981.94,6.35,0.0,0.0,0.0,172.5,2019-03-04 03:04:00,420.0,64.14,31.38
4.0,17.22,16.72,97.58,4.25,981.94,6.35,0.0,0.0,0.0,150.0,2019-03-04 04:04:00,420.0,64.14,31.38
5.0,17.17,16.67,98.0,2.49,981.94,0.0,25.4,0.0,0.0,150.0,2019-03-04 05:04:00,420.0,64.14,31.38
6.0,16.67,16.58,98.42,1.66,981.94,0.0,25.4,0.0,0.0,108.75,2019-03-04 06:04:00,420.0,64.14,31.38
7.0,16.67,16.3,99.0,1.5,981.94,0.0,25.4,0.0,0.17,105.34,2019-03-04 07:04:00,420.0,64.14,31.38
8.0,16.67,16.39,99.0,1.14,981.94,0.0,25.4,0.0,19.42,267.19,2019-03-04 08:04:00,420.0,64.14,31.38
9.0,16.9,16.72,98.42,2.07,981.94,0.0,25.4,1.25,181.75,338.52,2019-03-04 09:04:00,420.0,64.14,31.38
10.0,17.36,16.76,97.08,2.43,981.94,0.0,25.4,2.08,238.83,342.61,2019-03-04 10:04:00,420.0,64.14,31.38
11.0,18.29,15.93,86.33,3.88,981.94,0.0,25.4,2.5,318.33,283.3,2019-03-04 11:04:00,420.0,64.14,31.38
12.0,19.63,16.16,80.25,4.61,981.94,0.0,25.4,7.17,771.67,337.5,2019-03-04 12:04:00,420.0,64.14,31.38
13.0,21.99,16.48,70.75,5.02,981.94,0.0,25.4,8.75,964.0,344.66,2019-03-04 13:04:00,420.0,64.14,31.38
14.0,23.61,16.85,65.75,5.28,981.94,0.0,25.4,8.0,855.75,273.75,2019-03-04 14:04:00,420.0,64.14,31.38
15.0,23.98,17.36,66.5,5.38,981.94,0.0,25.4,5.83,656.42,201.25,2019-03-04 15:04:00,420.0,64.14,31.38
16.0,23.75,17.64,68.58,5.18,981.94,0.0,25.4,5.5,613.67,180.0,2019-03-04 16:04:00,420.0,64.14,31.38
17.0,24.91,17.08,62.33,4.66,981.94,0.0,25.4,4.25,400.5,150.75,2019-03-04 17:04:00,420.0,64.14,31.38
18.0,23.89,17.41,67.5,3.47,981.94,0.0,25.4,0.92,143.0,28.12,2019-03-04 18:04:00,420.0,64.14,31.38
19.0,22.27,17.78,75.5,1.97,981.94,0.0,25.4,0.0,20.25,30.0,2019-03-04 19:04:00,420.0,64.14,31.38
20.0,20.93,17.96,83.58,1.03,981.94,0.0,25.4,0.0,0.0,65.62,2019-03-04 20:04:00,420.0,64.14,31.38
21.0,19.95,17.78,88.0,0.77,981.94,0.0,25.4,0.0,0.0,86.25,2019-03-04 21:04:00,420.0,64.14,31.38
22.0,19.58,17.78,88.25,0.1,981.94,0.0,25.4,0.0,0.0,118.12,2019-03-04 22:04:00,420.0,64.14,31.38
23.0,19.86,17.78,88.25,0.52,981.94,0.0,25.4,0.0,0.0,52.16,2019-03-04 23:04:00,420.0,64.14,31.38
0.0,19.44,17.78,90.67,0.88,981.94,0.0,0.0,0.0,0.0,346.88,2019-03-05 00:04:00,420.0,64.14,31.38
1.0,19.49,17.78,90.0,0.41,981.94,0.0,0.0,0.0,0.0,348.75,2019-03-05 01:04:00,420.0,64.14,31.38
2.0,20.0,17.78,88.17,0.0,981.94,0.0,0.0,0.0,0.0,348.75,2019-03-05 02:04:00,420.0,64.14,31.38
3.0,20.0,17.83,88.17,0.72,996.05,0.0,0.0,0.0,0.0,187.5,2019-03-05 03:04:00,420.0,64.14,31.38
4.0,19.77,17.78,89.08,0.72,998.87,0.0,0.0,0.0,0.0,118.12,2019-03-05 04:04:00,420.0,64.14,31.38
5.0,19.3,17.87,91.83,0.41,1001.69,0.0,0.0,0.0,0.0,51.75,2019-03-05 05:04:00,420.0,64.14,31.38
6.0,18.94,17.83,93.25,0.31,1012.98,0.0,0.0,0.0,0.0,60.0,2019-03-05 06:04:00,420.0,64.14,31.38
7.0,18.89,17.78,93.17,0.31,1015.8,0.0,0.0,0.0,12.42,281.25,2019-03-05 07:04:00,420.0,64.14,31.38
8.0,19.21,17.78,92.42,0.83,1015.8,0.0,0.0,0.17,52.5,312.75,2019-03-05 08:04:00,420.0,64.14,31.38
9.0,19.39,17.78,90.67,0.98,1015.8,0.0,0.0,0.33,70.25,123.75,2019-03-05 09:04:00,420.0,64.14,31.38
10.0,19.53,17.59,88.75,1.5,1015.8,0.0,0.0,1.33,183.92,131.25,2019-03-05 10:04:00,420.0,64.14,31.38
11.0,19.91,17.78,87.08,1.81,1015.8,0.0,0.0,1.33,200.33,236.25,2019-03-05 11:04:00,420.0,64.14,31.38
12.0,20.42,17.78,85.0,2.23,1015.8,0.0,0.0,1.17,151.92,112.5,2019-03-05 12:04:00,420.0,64.14,31.38
13.0,20.93,17.87,83.25,2.23,1015.8,0.0,0.0,1.42,187.67,348.75,2019-03-05 13:04:00,420.0,64.14,31.38
14.0,21.94,17.96,78.67,3.16,1015.8,0.0,0.0,3.33,407.92,346.25,2019-03-05 14:04:00,420.0,64.14,31.38
15.0,21.72,17.83,78.25,3.26,1015.8,0.0,0.0,1.58,219.75,348.75,2019-03-05 15:04:00,420.0,64.14,31.38
16.0,21.62,17.83,79.5,3.16,1015.8,0.0,0.0,1.08,126.42,222.19,2019-03-05 16:04:00,420.0,64.14,31.38
17.0,20.51,18.7,90.33,2.23,1004.51,0.0,0.0,1.5,200.42,346.5,2019-03-05 17:04:00,420.0,64.14,31.38
18.0,21.34,18.89,86.17,2.07,981.94,0.0,0.0,0.67,106.42,328.12,2019-03-05 18:04:00,420.0,64.14,31.38
19.0,21.39,18.89,85.17,1.29,981.94,0.0,0.0,0.0,19.83,311.25,2019-03-05 19:04:00,420.0,64.14,31.38
20.0,21.11,18.89,87.0,0.36,981.94,0.0,0.0,0.0,0.0,266.25,2019-03-05 20:04:00,420.0,64.14,31.38
21.0,21.11,18.52,84.67,1.34,981.94,0.0,0.0,0.0,0.0,225.0,2019-03-05 21:04:00,420.0,64.14,31.38
22.0,20.0,18.24,90.25,1.24,981.94,0.0,0.0,0.0,0.0,76.7,2019-03-05 22:04:00,420.0,64.14,31.38
23.0,18.89,18.47,97.08,2.07,1001.69,0.0,0.0,0.0,0.0,222.75,2019-03-05 23:04:00,420.0,64.14,31.38
0.0,19.3,18.89,97.25,1.65,1015.8,0.0,0.0,0.0,0.0,343.12,2019-03-06 00:04:00,420.0,64.14,31.38
1.0,19.91,18.89,95.17,2.02,1015.8,0.0,0.0,0.0,0.0,348.75,2019-03-06 01:04:00,420.0,64.14,31.38
2.0,20.0,18.89,94.5,2.38,996.05,0.0,0.0,0.0,0.0,249.75,2019-03-06 02:04:00,420.0,64.14,31.38
3.0,20.0,19.03,95.0,1.86,981.94,0.0,0.0,0.0,0.0,348.75,2019-03-06 03:04:00,420.0,64.14,31.38
4.0,20.0,19.44,97.0,2.44,981.94,0.0,0.0,0.0,0.0,292.5,2019-03-06 04:04:00,420.0,64.14,31.38
5.0,20.0,19.16,95.83,3.21,981.94,0.0,0.0,0.0,0.0,348.75,2019-03-06 05:04:00,420.0,64.14,31.38
6.0,19.67,18.89,94.83,3.37,981.94,0.0,0.0,0.0,0.0,348.75,2019-03-06 06:04:00,420.0,64.14,31.38
7.0,19.81,18.66,93.42,3.26,981.94,0.0,0.0,0.0,24.42,348.75,2019-03-06 07:04:00,420.0,64.14,31.38
8.0,20.93,18.75,86.75,3.26,981.94,0.0,0.0,1.5,206.75,339.38,2019-03-06 08:04:00,420.0,64.14,31.38
9.0,22.55,18.66,78.42,3.94,981.94,0.0,0.0,4.42,500.17,343.12,2019-03-06 09:04:00,420.0,64.14,31.38
10.0,24.26,18.52,70.42,4.45,981.94,0.0,0.0,7.5,832.5,346.7,2019-03-06 10:04:00,420.0,64.14,31.38
11.0,25.7,18.56,64.92,4.66,981.94,0.0,0.0,8.42,920.67,348.75,2019-03-06 11:04:00,420.0,64.14,31.38
12.0,27.08,18.19,58.42,4.97,981.94,0.0,0.0,8.0,862.33,306.56,2019-03-06 12:04:00,420.0,64.14,31.38
13.0,28.15,18.75,56.83,4.14,981.94,0.0,0.0,8.0,868.17,155.89,2019-03-06 13:04:00,420.0,64.14,31.38
14.0,28.56,19.49,57.5,3.68,981.94,0.0,0.0,8.0,856.75,27.61,2019-03-06 14:04:00,420.0,64.14,31.38
15.0,29.03,19.91,58.08,3.99,981.94,0.0,0.0,7.0,770.08,27.61,2019-03-06 15:04:00,420.0,64.14,31.38
16.0,28.98,20.42,59.92,3.73,981.94,0.0,0.0,5.42,601.08,58.3,2019-03-06 16:04:00,420.0,64.14,31.38
17.0,28.1,21.11,65.58,3.63,981.94,0.0,0.0,3.25,388.75,31.88,2019-03-06 17:04:00,420.0,64.14,31.38
18.0,27.04,21.11,70.08,3.42,981.94,0.0,0.0,0.92,140.92,37.5,2019-03-06 18:04:00,420.0,64.14,31.38
19.0,25.88,21.25,76.25,2.49,981.94,0.0,0.0,0.0,20.5,35.62,2019-03-06 19:04:00,420.0,64.14,31.38
20.0,24.21,21.67,85.58,2.02,981.94,0.0,0.0,0.0,0.0,39.38,2019-03-06 20:04:00,420.0,64.14,31.38
21.0,23.24,21.58,89.42,1.6,981.94,0.0,0.0,0.0,0.0,104.06,2019-03-06 21:04:00,420.0,64.14,31.38
22.0,22.83,21.16,89.83,1.34,981.94,0.0,0.0,0.0,0.0,341.25,2019-03-06 22:04:00,420.0,64.14,31.38
23.0,23.01,21.11,89.08,1.97,981.94,0.0,0.0,0.0,0.0,338.52,2019-03-06 23:04:00,420.0,64.14,31.38
0.0,23.47,21.11,87.5,2.18,981.94,0.0,0.0,0.0,0.0,348.75,2019-03-07 00:04:00,420.0,64.14,31.38
1.0,23.56,21.11,86.33,2.59,981.94,0.0,0.0,0.0,0.0,335.62,2019-03-07 01:04:00,420.0,64.14,31.38
2.0,23.47,21.11,85.58,3.11,981.94,0.0,0.0,0.0,0.0,343.12,2019-03-07 02:04:00,420.0,64.14,31.38
3.0,23.89,21.25,85.75,3.68,981.94,0.0,0.0,0.0,0.0,339.38,2019-03-07 03:04:00,420.0,64.14,31.38
4.0,23.52,21.25,87.25,2.7,981.94,0.0,0.0,0.0,0.0,343.12,2019-03-07 04:04:00,420.0,64.14,31.38
5.0,23.19,21.25,89.08,1.6,981.94,0.0,0.0,0.0,0.0,328.12,2019-03-07 05:04:00,420.0,64.14,31.38
6.0,22.31,21.11,91.83,1.34,981.94,0.0,0.0,0.0,0.0,335.62,2019-03-07 06:04:00,420.0,64.14,31.38
7.0,22.59,21.11,90.83,1.29,981.94,0.0,0.0,0.0,26.75,343.12,2019-03-07 07:04:00,420.0,64.14,31.38
8.0,24.02,21.48,85.67,1.6,981.94,0.0,0.0,1.5,204.83,337.5,2019-03-07 08:04:00,420.0,64.14,31.38
9.0,26.58,21.76,75.0,1.14,981.94,0.0,0.0,4.42,494.17,342.61,2019-03-07 09:04:00,420.0,64.14,31.38
10.0,29.35,21.76,63.83,2.23,981.94,0.0,0.0,8.42,881.33,328.12,2019-03-07 10:04:00,420.0,64.14,31.38
11.0,29.91,21.76,61.5,2.43,981.94,0.0,0.0,7.08,763.75,331.88,2019-03-07 11:04:00,420.0,64.14,31.38
12.0,30.33,23.8,68.42,2.64,981.94,0.0,0.0,9.42,1026.5,90.0,2019-03-07 12:04:00,420.0,64.14,31.38
13.0,30.88,23.89,66.42,3.11,981.94,0.0,0.0,8.83,948.25,29.66,2019-03-07 13:04:00,420.0,64.14,31.38
14.0,30.97,24.26,67.42,3.11,981.94,0.0,0.0,9.33,1009.75,35.8,2019-03-07 14:04:00,420.0,64.14,31.38
15.0,31.16,24.58,68.42,2.85,981.94,0.0,0.0,7.08,774.83,48.75,2019-03-07 15:04:00,420.0,64.14,31.38
16.0,29.91,24.53,73.5,2.17,981.94,0.0,0.0,1.0,143.75,76.88,2019-03-07 16:04:00,420.0,64.14,31.38
17.0,29.03,24.86,78.42,1.7,981.94,0.0,0.0,0.83,122.83,78.75,2019-03-07 17:04:00,420.0,64.14,31.38
18.0,29.16,25.14,79.42,1.5,981.94,0.0,0.0,0.92,140.58,101.25,2019-03-07 18:04:00,420.0,64.14,31.38
19.0,28.61,25.0,80.67,1.65,981.94,0.0,0.0,0.0,16.25,131.25,2019-03-07 19:04:00,420.0,64.14,31.38
20.0,27.68,24.77,84.42,1.55,981.94,0.0,0.0,0.0,0.0,148.12,2019-03-07 20:04:00,420.0,64.14,31.38
21.0,25.09,23.05,88.25,2.9,981.94,0.0,0.0,0.0,0.0,211.88,2019-03-07 21:04:00,420.0,64.14,31.38
22.0,25.19,22.59,85.42,7.3,981.94,0.0,0.0,0.0,0.0,195.0,2019-03-07 22:04:00,420.0,64.14,31.38
23.0,23.54,18.94,75.82,10.39,981.94,0.0,0.0,0.0,0.0,189.2,2019-03-07 23:04:00,420.0,64.14,31.38
0.0,22.78,17.55,72.33,7.46,981.94,0.0,0.0,0.0,0.0,191.25,2019-03-08 00:04:00,420.0,64.14,31.38
1.0,22.69,16.48,67.75,5.07,981.94,0.0,0.0,0.0,0.0,202.5,2019-03-08 01:04:00,420.0,64.14,31.38
2.0,22.41,14.26,60.42,7.04,981.94,0.0,0.0,0.0,0.0,195.0,2019-03-08 02:04:00,420.0,64.14,31.38
3.0,21.95,14.63,63.33,6.89,981.94,0.0,0.0,0.0,0.0,193.12,2019-03-08 03:04:00,420.0,64.14,31.38
4.0,21.34,14.49,65.58,6.68,981.94,0.0,0.0,0.0,0.0,196.88,2019-03-08 04:04:00,420.0,64.14,31.38
5.0,21.11,14.17,64.75,7.41,981.94,0.0,0.0,0.0,0.0,200.62,2019-03-08 05:04:00,420.0,64.14,31.38
6.0,21.58,13.66,60.67,5.49,981.94,0.0,0.0,0.0,0.0,196.88,2019-03-08 06:04:00,420.0,64.14,31.38
7.0,21.67,13.33,59.33,5.02,993.23,0.0,0.0,0.0,4.75,193.12,2019-03-08 07:04:00,420.0,64.14,31.38
8.0,21.48,13.38,60.0,3.57,1015.8,0.0,0.0,0.0,40.25,211.88,2019-03-08 08:04:00,420.0,64.14,31.38
9.0,20.74,13.94,65.0,4.45,1015.8,0.0,0.0,0.0,73.92,193.12,2019-03-08 09:04:00,420.0,64.14,31.38
10.0,19.07,14.44,74.67,6.11,1015.8,0.0,0.0,0.67,108.92,183.75,2019-03-08 10:04:00,420.0,64.14,31.38
11.0,18.33,14.44,78.25,6.26,1015.8,0.0,0.0,1.33,184.92,176.25,2019-03-08 11:04:00,420.0,64.14,31.38
12.0,18.33,14.3,77.58,6.63,1015.8,0.0,0.0,2.17,269.17,185.62,2019-03-08 12:04:00,420.0,64.14,31.38
13.0,18.1,14.49,78.75,7.46,1015.8,0.0,0.0,3.42,397.08,189.38,2019-03-08 13:04:00,420.0,64.14,31.38
14.0,19.53,14.3,71.67,8.49,1015.8,0.0,0.0,4.5,503.75,193.12,2019-03-08 14:04:00,420.0,64.14,31.38
15.0,19.44,13.8,69.92,7.46,1015.8,0.0,0.0,2.08,258.0,191.25,2019-03-08 15:04:00,420.0,64.14,31.38
16.0,19.03,13.06,68.08,7.77,1015.8,0.0,0.0,1.17,157.75,191.25,2019-03-08 16:04:00,420.0,64.14,31.38
17.0,18.61,12.78,69.25,7.77,1015.8,0.0,0.0,0.25,87.75,191.25,2019-03-08 17:04:00,420.0,64.14,31.38
18.0,17.83,12.55,71.25,6.89,1015.8,0.0,0.0,0.08,65.33,191.25,2019-03-08 18:04:00,420.0,64.14,31.38
19.0,17.36,12.22,72.42,7.35,1015.8,0.0,0.0,0.0,10.17,191.25,2019-03-08 19:04:00,420.0,64.14,31.38
20.0,17.22,12.17,72.17,7.61,1015.8,0.0,0.0,0.0,0.0,191.25,2019-03-08 20:04:00,420.0,64.14,31.38
21.0,16.72,12.17,73.5,7.56,1015.8,0.0,0.0,0.0,0.0,191.25,2019-03-08 21:04:00,420.0,64.14,31.38
22.0,16.44,12.22,75.83,6.42,1015.8,0.0,0.0,0.0,0.0,191.25,2019-03-08 22:04:00,420.0,64.14,31.38
23.0,16.11,12.22,77.83,5.96,1015.8,0.0,0.0,0.0,0.0,191.25,2019-03-08 23:04:00,420.0,64.14,31.38
0.0,16.11,12.22,77.75,5.69,1015.8,0.0,0.0,0.0,0.0,191.25,2019-03-09 00:04:00,420.0,64.14,31.38
1.0,15.56,11.76,77.75,4.92,1015.8,0.0,0.0,0.0,0.0,193.12,2019-03-09 01:04:00,420.0,64.14,31.38
2.0,15.37,11.53,77.33,5.18,1015.8,0.0,0.0,0.0,0.0,191.25,2019-03-09 02:04:00,420.0,64.14,31.38
3.0,15.0,11.11,77.17,4.14,1015.8,0.0,0.0,0.0,0.0,198.75,2019-03-09 03:04:00,420.0,64.14,31.38
4.0,14.86,10.93,77.17,3.83,1015.8,0.0,0.0,0.0,0.0,193.12,2019-03-09 04:04:00,420.0,64.14,31.38
5.0,14.44,10.56,78.0,3.63,1015.8,0.0,0.0,0.0,0.0,206.25,2019-03-09 05:04:00,420.0,64.14,31.38
6.0,14.3,10.56,77.83,2.7,1015.8,0.0,0.0,0.0,0.0,195.0,2019-03-09 06:04:00,420.0,64.14,31.38
7.0,13.89,10.0,77.08,1.97,1015.8,0.0,0.0,0.0,23.08,180.0,2019-03-09 07:04:00,420.0,64.14,31.38
8.0,14.35,9.81,74.33,2.23,1015.8,0.0,0.0,0.92,140.25,176.25,2019-03-09 08:04:00,420.0,64.14,31.38
